Caption,Image Link,Eng. Rate by Followers,Date,Type
🌍✨ Greenpeace Pictures of the Week ✨🌿⁣⁣⁣This week weve witnessed powerful activism in 🇮🇹Italy 🇺🇸USA 🇬🇧UK and 🇩🇪Germany. From protests against a regasification plant to global actions against deep sea mining our movement is stronger than ever!⁣⁣⁣Swipe left to discover our best photographs from the past seven days. ⁣Join us in spreading the message of environmental advocacy! 💚🌱⁣#PicsOfTheWeek #Greenpeace #PeoplePower #StopDeepSeaMining #Nature #Photography #ExtremeHeat #NoRigasificatore⁣,https://imgs.socialinsider.io/instagram/2024/07/greenpeace_17884055895080319.jpeg,0.19511,2024-07-13 03:40 PM,CAROUSEL_ALBUM
“Nothing is as powerful as an idea whose time has come.”The great State of New York has passed a groundbreaking Make Polluters Pay law!💰 This important new law will make fossil fuel companies and other major polluters pay US$3 billion every year (a total of US$75 billion over 25 years) to support projects that help communities adapt to global warming.Also because the law uses the companies past emissions oil corporations can’t make regular people pay for these costs.What city/region/country should make polluters pay next?📣 Tag your state or national political leader in the comments and tell them to follow suit!#stopdrillingstartpaying #makepolluterspay,https://imgs.socialinsider.io/instagram/2025/02/greenpeace_18096748990514630.jpeg,0.19482,2025-02-14 08:00 PM,CAROUSEL_ALBUM
Hey Energy Transfer don’t be Cousin Greg.⁣⁣This might feel like a Succession plot twist but it’s not. ICYMI Energy Transfer the oil company behind the Dakota Access Pipeline has sued Greenpeace for US $300 million in an attempt to silence us. ⁣⁣If they win not only could it mean the end of Greenpeace in the US it could also set a very dangerous legal precedent — potentially punishing anyone who dares to speak out against environmental destruction. ⁣⁣Please watch to learn more from #JamesCromwell  then go to the link in our bio to sign our open letter.,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18050848795921940.jpeg,0.19447,2024-10-03 09:59 PM,reel
Super #TyphoonYagi Asias most powerful storm this year killed dozens in Vietnam China and the Philippines 💔⁣⁣Scientists say extreme weather events like #Yagi are more likely more frequent and more severe because of fossil fuel-induced climate breakdown.⁣⁣⁣Big oil polluters are worsening extreme weather disasters. ⁣⁣They must be held to account.⁣ They must stop polluting and pay! ⁣Tap the link in our Instagram bio to join the movement ✊⁣⁣#StopDrillingStartPaying #MakePollutersPay #Vietnam #China #Philippines,https://scontent-fra3-1.cdninstagram.com/v/t51.29350-15/458804380_1733226380786377_225236675023556414_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=1-7&_nc_sid=18de74&_nc_ohc=l8mDuNBwenIQ7kNvgHg8MbR&_nc_oc=Adirxg85XnH1rmhFXrEigex8C_yKfmGm8KfdmertnvZiHPKhbtJWzK3xnf8vFL241So&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=qaY4Q2188_KutXvOA6vwKg&oh=00_AYHPAH1iRe7aNRz4ADG3rtW2jLjvZASbo94W3sj321O8ng&oe=67DE71D9,0.19309,2024-09-10 04:22 PM,CAROUSEL_ALBUM
How in a cost of living crisis is this ok?! ⁣😡⁣⁣#OMV #StopDrillingStartPaying #BigOil #ClimateChange #ClimateCrisis,https://imgs.socialinsider.io/instagram/2025/02/greenpeace_18077046097647121.jpeg,0.1926,2025-02-04 08:26 AM,IMAGE
Fossil fuel companies knew decades ago that their products would cause devastating climate change. But they ignored the evidence and continued drilling for more climate wrecking oil and gas.Fossil fuels account for over 75% of global greenhouse gas emissions. Drilling and burning these fuels heats our planet which means less rain in summer dryer lands and stronger winds in winter and more days like this in California and around the world.It’s about time world leaders held Big Oil companies to account and made them stop drilling and start paying for their climate damage. ...#california #wildfires #usa #climatecrisis #StopDrillingStopPaying,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_18042095156203475.jpeg,0.19179,2025-01-13 04:10 PM,VIDEO
Happy World Turtle Day!🐢⁣⁣Did you know that marine turtles are among the oldest surviving reptiles in the world - and have been swimming in our oceans for more than 150 million years? This is why we must protect their ocean homes!⁣. ⁣Go to the link in our bio to call on leaders to create new ocean sanctuaries⬆️,https://imgs.socialinsider.io/instagram/2024/05/greenpeace_17911999514950132.jpeg,0.19022,2024-05-23 08:00 PM,IMAGE
Fossil fuel companies knew decades ago that their products would cause devastating climate change. But they ignored the evidence and continued drilling instead choosing to spend an enormous amount of money and effort denying misleading and delaying climate action.Fossil fuels account for over 75% of global greenhouse gas emissions. Drilling and burning these fuels heats our planet and supercharges extreme weather events like deadly heat waves floods fires and hurricanes.It’s about time world leaders held Big Oil companies to account and made them stop drilling and start paying for their climate damage.Link in our bio.📹​ © Bárbara Umbra / Tuane Fernandes / Christian Braga / Byron Ross / Valentina Ricardo / Greenpeace#climatecrisis #climatechange #extremeweather #floods #droughts #fires #bigoilknew #stopdrillingstartpaying #taxoilprofits #livesbeforeprofits,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_18065002924710906.jpeg,0.19003,2025-01-23 01:11 PM,reel
Resistance works! And thats why greenpeaceafrica activists are staging protests against oil and gas companies across the African continent for #WorldEnvironmentDay ✊🏽THEIR AIM 📢 to raise awareness against International Oil Companies plundering their countries.Just this week the South African Supreme Court of Appeal dismissed Shells appeal of the judgement preventing Shell from conducting oil and gas exploration off its Wild Coast.However it extended Shell a lifeline sending a dangerous message that corporate interests take precedence over the environmental and human rights 😒These youth activists are calling for immediate and urgent action from governments.Don’t let them down. Add your voice here today! 👉🏽 https://bit.ly/3XsngeD...#StopDrillingStartPaying#ToHellWithShell#StopShell#SaveTheWildCoast#OilColonialism,https://imgs.socialinsider.io/instagram/2024/06/greenpeace_17880915414071443.jpeg,0.18925,2024-06-05 11:38 AM,CAROUSEL_ALBUM
The relationship between Greenpeace and the Marshall Islands goes back 40 years when the #RainbowWarrior aided in evacuating the people of #Rongelap from their radioactive homeland..Now greenpeaceships has been welcomed back but with a different mission..We stand alongside the people of the Marshall Islands once again as they fight for nuclear justice accountability and reparations. Go to link in bio to find out more. Jimwe im Maron - Justice!...#MarshallIslands #NuclearJustice #History #JusticeforMarshallIslands #ClimateJustice #JimweImMaron,https://scontent-fra3-2.cdninstagram.com/v/t51.75761-15/484653334_18499243327031463_224741525347825918_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ccb=1-7&_nc_sid=18de74&_nc_ohc=z6lG6sQSENIQ7kNvwHcxupe&_nc_oc=Admp2UOrndSQI-QO4dQNS3fkHKG2OeHewnuuDNSqMJYmAx5KG7xRBUe6vcC5mDe1XaE&_nc_zt=23&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=gPezej16rapMeuOm5u8uzg&oh=00_AfF4H5N3ByLTOy7oQaFLB3hDkuWycSQ5cqLq43-0oYxO0g&oe=6807303A,0.18753,2025-03-18 08:34 AM,CAROUSEL_ALBUM
🌍💸 Hypocrisy! Governments preach nature protection while European banks pour 22% of global credit into nature-destroying sectors! 🙄 ⁣⁣Despite 1.2 million Europeans demanding forest protection in 2020 the 2023 EU law ignored the financial sector.⁣⁣By 2024 products must be deforestation-free but banks get a free pass. ⁣⁣📝 Sign our petition: Demand an end to funding nature destruction - link in bio.⁣#DefundNatureDestruction,https://imgs.socialinsider.io/instagram/2024/08/greenpeace_18009287378560693.jpeg,0.18549,2024-08-12 03:20 PM,IMAGE
Did you know that the oldest seabird is an albatross called Wisdom? 🪶⁣.⁣She is 72 years old 🤯 and has many scary longliner stories to tell 😨⁣.⁣So come closer and watch the video 📽️ then sign the petition >> link in bio⁣.⁣.⁣.⁣#ProtectTheOceans #birds #ocean,https://imgs.socialinsider.io/instagram/2024/09/greenpeace_18013120679553017.jpeg,0.18521,2024-09-03 05:47 PM,reel
#Repost 🔁 todayshow⁣⁣John Morales one of the longest-tenured TV meteorologists in south Florida was emotional during his broadcast on NBC-owned station WTVJ as he updated viewers on #HurricaneMilton’s impending destruction. ⁣⁣The powerful tropical cyclone is currently approaching the Yucatán Peninsula and is expected to hit Florida just weeks after Hurricane Helene impacted the Gulf Coast.⁣⁣📹: nbc6,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18071787583579549.jpeg,0.18252,2024-10-09 02:20 PM,reel
The tragedy in Rio Grande do Sul Brazil continues to have devastating impacts on the communities there 💔📢 Governments and industries must #ActOnClimate urgently. Check the link in our bio to learn more about this crisis and how you can help the victims..📷 Tuane Fernandes/Greenpeace...#ChuvasRS #SOSRioGrandeDoSul #BastaDeTragédias,https://imgs.socialinsider.io/instagram/2024/05/greenpeace_18051045091632127.jpeg,0.17715,2024-05-17 07:45 PM,CAROUSEL_ALBUM
Malawis Tropical Cyclone Freddy affected over 2.2 million people forcing 650000+ to relocate and causing US$506.7 million in losses and damages. 🇲🇼⁣⁣Pakistans catastrophic floods in 2022 caused over US$14.9 billion in damages affecting 33 million people and causing 1700+ deaths. 🇵🇰⁣⁣Over 30 million people were forced to leave their homes due to weather-related events. In 2020 alone 🏚️ ⁣⁣Currently big oil pays NOTHING towards the costs of increasingly severe extreme weather events despite the fact that they have known for decades that theyre fueling them. The price is left with you and me and especially those hit the hardest. ⁣⁣Who pays? People or polluters?⁣⁣We say it is time to make polluters pay for their damages. You can too #linkinbio 👆⁣⁣#stopdrillingstartpaying⁣.⁣.⁣.⁣Sources: ⁣For Pakistan: (World Bank 2022)⁣For Malawi: (Government of Malawi)⁣Stamp Out Poverty 2024⁣UN 2023 ⁣,https://imgs.socialinsider.io/instagram/2024/06/greenpeace_18115158304349493.jpeg,0.17546,2024-06-24 03:20 PM,IMAGE
Greenpeace Sweden has hidden three valuable artworks by the artist and activist Britta Marakatt-Labba among the trees in the forests of Ohredahke Sámi community – a creative and powerful protest against SCAs extensive logging. The artworks including the original design for the Göteborg Film Festivals official poster risk being destroyed if SCA continues its clear-cutting.⁣⁣Ohredahke Sámi community has long fought against the companys reckless logging practices that threaten both the forest and reindeer herding. Now the community has withdrawn its consent for logging notifications on its central grazing lands – areas crucial for reindeer herding.⁣⁣This protest is highlighted at the Göteborg Film Festival where a film about the action was shown during the opening. In line with the festival theme “Focus Disobedience we raise the question”. ⁣⁣Greenpeace has also set up cameras in the forests live-streaming to a cinema at the festival and online – so if SCA starts logging they’ll be doing it right in front of an audience.⁣⁣If SCA dares to log here they wont just destroy the valuable forest of Ohredahke but these precious works of art – while you watch.⁣⁣Click the link in bio to watch the livestream. ⁣.⁣.⁣.⁣⁣#StandWithSápmi #ProtectTheForest #Artivism⁣,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_18057972838790363.jpeg,0.17492,2025-01-25 11:20 AM,CAROUSEL_ALBUM
The more we appreciate the nature the more we understand how vital it is to protect the precious planet we call Earth and home. #EarthDay 💚 🌏,https://imgs.socialinsider.io/instagram/2024/04/greenpeace_18347326912128039.jpeg,0.17393,2024-04-22 06:04 AM,IMAGE
JUST IN: The Hague has ruled that Shell can continue polluting! ⁣⁣Shell has a responsibility for reducing its CO2-emission according to the court. The judges also state that Shell’s investments in new oil and gas fields may be at odds with the Paris agreement. Yet it did not uphold the ruling of 2021 that Shell must reduce 45% CO2 by 2030. ⁣⁣The need to #stopdrillingstartpaying couldnt be more urgent. We must hold Big Polluters to account!⁣.⁣.⁣.⁣#climatechange #Shell,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_17909339064025652.jpeg,0.17375,2024-11-12 12:23 PM,CAROUSEL_ALBUM
